id,Skill_Rating,Skill,Worker
65995,3,Analytics,8745
65996,2,Downstream,8745
65997,3,Node.Js,8746
65998,5,Next JS,8746
65999,1,React.Js,8746
66000,1,AWS,8746
66001,2,Backend,8747
66002,2,Architecture,8747
66003,3,Coding,8747
66004,2,Cloud Services,8747
66005,4,Agile development,8747
66006,1,Debugging,8747
66007,3,Data structures,8747
66008,1,HTML,8747
66009,3,Supply chain management,8748
66010,1,Backend,8748
66011,5,data science,8748
66012,1,SCALA,8748
66013,1,Flex,8748
66014,4,HTTP,8748
66015,1,Key management,8748
66016,2,Distribution system,8748
66017,2,BPO,8749
66018,1,data analysis,8749
66019,2,Usage,8749
66020,3,data security,8749
66021,4,Data Architect,8749
66022,4,Tool design,8749
66023,5,Data quality,8749
66024,3,data visualization,8749
66025,3,Computer science,8750
66026,5,Data management,8750
66027,3,Coding,8750
66028,5,Informatica,8750
66029,3,SSIS,8750
66030,3,Business intelligence,8750
66031,4,Ruby,8750
66032,4,Analytics,8750
66033,5,IT Skills,8751
66034,5,Cloud,8751
66035,3,DevOps,8751
66036,1,Big Data,8751
66037,1,Jenkins,8751
66038,3,Azure,8751
66039,2,Unix,8751
66040,4,Performance tuning,8751
66041,2,Java,8752
66042,5,Hibernate,8752
66043,5,Tomcat,8752
66044,1,PostgreSQL,8752
66045,3,Spring Frameworks,8752
66046,2,JSON,8752
66047,5,Apache,8752
66048,1,REST,8752
66049,4,Big Data,8753
66050,4,Etl Development,8753
66051,2,Data Warehousing,8753
66052,4,ETL,8753
66053,4,Python,8753
66054,2,PERL,8753
66055,3,Oracle DB,8753
66056,4,SVN,8753
66057,5,Computer science,8754
66058,2,Digital media,8754
66059,4,Data analysis,8754
66060,1,Analytical,8754
66061,2,MySQL,8754
66062,3,Agile,8754
66063,1,MongoDB,8754
66064,3,Open source,8754
66065,3,Process automation,8755
66066,3,Business objects,8755
66067,4,Assurance,8755
66068,1,Linux,8755
66069,3,Agile,8755
66070,4,Healthcare,8755
66071,4,Business intelligence,8755
66072,2,Stakeholder management,8755
66073,3,Computer science,8756
66074,1,Automation,8756
66075,2,Software design,8756
66076,5,Front end,8756
66077,5,Coding,8756
66078,4,Postgresql,8756
66079,1,MySQL,8756
66080,4,Debugging,8756
66081,3,Oracle Database,8757
66082,4,SQL,8757
66083,2,PL/SQL,8757
66084,3,Java,8757
66085,3,Data Warehouse,8757
66086,2,Open Component,8757
66087,2,SVN,8757
66088,2,VSTS,8757
66089,4,GIT,8758
66090,4,Azure Cloud,8758
66091,1,Agile,8758
66092,1,Unix,8758
66093,3,software development,8758
66094,5,Mongo,8758
66095,4,entity framework,8758
66096,2,testing,8758
66097,4,Computer vision,8759
66098,4,deep learning,8759
66099,5,Embedded systems,8759
66100,5,Coding,8759
66101,1,Machine learning,8759
66102,1,Manager Technology,8759
66103,4,Natural language processing,8759
66104,1,System software,8759
66105,4,automation framework,8760
66106,3,Automation,8760
66107,2,Change management,8760
66108,1,Access management,8760
66109,1,Agile,8760
66110,5,Selenium,8760
66111,5,Troubleshooting,8760
66112,1,Distribution system,8760
66113,4,IT Skills,8761
66114,5,Java,8761
66115,5,Cloud,8761
66116,4,Azure,8761
66117,4,Computer science,8761
66118,1,Cloud computing,8761
66119,3,Hibernate,8761
66120,4,Automation,8761
66121,4,Coding,8762
66122,1,Agile,8762
66123,4,Data structures,8762
66124,4,Informatica,8762
66125,4,SSIS,8762
66126,3,Middleware,8762
66127,2,SDLC,8762
66128,5,Analytics,8762
66129,4,RDBMS,8763
66130,1,agile methodology,8763
66131,1,SQL DB,8763
66132,2,SQL Server,8763
66133,5,Linux,8763
66134,5,SQL databases,8763
66135,3,Talend,8763
66136,2,KafkaInput,8763
66137,1,SAS,8764
66138,3,Business Analyst,8764
66139,1,SAS DI Studio,8764
66140,1,Data Management,8764
66141,3,SAS Enterprise Guide,8764
66142,5,SQL,8764
66143,5,Business Analysis,8764
66144,5,Data Integration,8764
66145,4,ETL,8765
66146,4,management,8765
66147,5,SAS Enterprise,8765
66148,5,SAS DI Studio,8765
66149,1,data structures,8765
66150,5,BI,8765
66151,2,SAS,8765
66152,4,9,8765
66153,4,RSA Archer,8766
66154,5,Data feed,8766
66155,3,RSA,8766
66156,1,Business Analyst,8766
66157,5,GRC,8766
66158,5,R,8767
66159,5,MySQL,8767
66160,4,MS Excel,8767
66161,2,SQL,8767
66162,2,T - SQL,8767
66163,5,Python,8767
66164,2,IT Skills,8767
66165,3,Data Analysis,8767
66166,2,Python,8768
66167,3,data warehousing,8768
66168,2,IT Skills,8768
66169,4,Predictive Modeling,8768
66170,4,R,8768
66171,4,Logistic Regression,8768
66172,5,Business Analyst,8768
66173,3,SAS,8768
66174,1,SAS,8769
66175,2,CHAID,8769
66176,1,Data Analytics,8769
66177,3,MIS Reporting,8769
66178,4,Analytics,8769
66179,1,SAS,8770
66180,3,Hadoop,8770
66181,4,Big Data,8770
66182,5,SAS Enterprise Guide,8770
66183,5,Analytics,8770
66184,4,UNIX,8770
66185,2,SQL,8771
66186,2,SAS,8771
66187,3,Business Analyst,8771
66188,3,Data Management,8771
66189,2,Statistics,8771
66190,4,Advance excel,8771
66191,4,Analytics,8771
66192,4,SQL,8771
66193,5,RPA,8772
66194,2,SAS,8772
66195,5,ML,8772
66196,5,Tableau,8772
66197,4,Qlik,8772
66198,5,Data Analytics,8772
66199,3,Machine Learning,8772
66200,2,Statistics,8772
66201,1,NoSQL,8773
66202,4,RDBMS,8773
66203,2,SQL,8773
66204,4,Business Analyst,8773
66205,2,Database Design,8773
66206,3,Database Implementation,8773
66207,3,Data Modeling,8773
66208,2,Database Architecture,8773
66209,1,Excel,8774
66210,3,SAS,8774
66211,3,VBA,8774
66212,3,Consulting Retail,8774
66213,5,Retail Analytics,8774
66214,4,Consulting BFSI,8774
66215,3,Data Analytics,8774
66216,5,Analytics,8774
66217,5,SAS,8775
66218,3,Hypothesis Testing,8775
66219,1,Data Mining,8775
66220,3,Financial Services,8775
66221,4,Retail Credit,8775
66222,2,Senior Management,8775
66223,1,Statistics,8775
66224,2,Analytics,8775
66225,2,SAS,8776
66226,5,BIG DATA,8776
66227,2,UNIX,8776
66228,2,analytics,8776
66229,4,hadoop,8776
66230,1,credit card,8776
66231,2,banking,8776
66232,2,communication skills,8776
66233,2,SAS,8777
66234,2,Consulting BFSI,8777
66235,2,Data Visualization,8777
66236,3,Tableau,8777
66237,3,Data Analytics,8777
66238,2,Analytics,8777
66239,5,SQL,8777
66240,3,NoSQL,8778
66241,5,Business Analyst,8778
66242,5,RDBMS,8778
66243,2,Database Design,8778
66244,1,Database Implementation,8778
66245,4,Data Modeling,8778
66246,4,Database Architecture,8778
66247,5,SQL,8778
66248,2,T - SQL,8779
66249,4,R,8779
66250,2,Python,8779
66251,3,SQL,8779
66252,3,MySQL,8779
66253,2,MS Excel,8779
66254,3,T-SQL,8779
66255,1,Business Analyst,8779
66256,3,Business Analyst,8780
66257,5,Business Intelligence,8780
66258,5,Data Mining,8780
66259,3,Data Analytics,8780
66260,3,Analytics,8780
66261,2,SQL,8780
66262,4,Python,8780
66263,3,SAS,8781
66264,4,Data Mining,8781
66265,3,Acquisition Strategy,8781
66266,2,Clearing,8781
66267,3,Problem Solving,8781
66268,3,Analytics,8781
66269,1,Business Analysis,8781
66270,2,SAS Model Validation,8782
66271,3,BASE SAS,8782
66272,2,Data Mining,8782
66273,2,Team Management,8782
66274,4,Logistic Regression,8782
66275,3,Segmentation,8782
66276,1,Credit Card Analytics,8782
66277,4,Problem Solving,8782
66278,1,Tableau,8783
66279,2,Data Analytics,8783
66280,5,SQL,8783
66281,1,SAS,8783
66282,5,Data Insights Generation,8783
66283,1,Data Visualization,8783
66284,1,Analytics,8783
66285,2,Data Modeling,8784
66286,1,SQL,8784
66287,4,NoSQL,8784
66288,2,RDBMS,8784
66289,1,data lakes,8784
66290,4,Business Analyst,8784
66291,4,data architecture,8784
66292,5,data marts,8784
66293,1,Tableau,8785
66294,1,ETL,8785
66295,3,SQL,8785
66296,5,IT Skills,8785
66297,2,Project Management,8785
66298,2,Power BI,8785
66299,5,BPO,8785
66300,3,project management,8785
66301,1,R,8786
66302,3,SAS Analytics,8786
66303,4,Python Programming,8786
66304,4,Python,8786
66305,2,data warehousing,8786
66306,1,IT Skills,8786
66307,2,Logistic Regression,8786
66308,3,Business Analyst,8786
66309,4,SAS,8787
66310,5,VBA,8787
66311,1,SQL,8787
66312,2,Business Analyst,8787
66313,2,RDBMS,8787
66314,5,data structure,8787
66315,1,MI report development,8787
66316,3,Hadoop,8787
66317,4,SQL Coding,8788
66318,3,SQL,8788
66319,3,Business Intelligence Tools,8788
66320,4,VBA,8788
66321,2,Data Analysis,8788
66322,5,Big Data,8788
66323,3,Business Communication Skills,8788
66324,2,Tableau,8788
66325,1,Hive,8789
66326,4,SAS,8789
66327,5,SQL,8789
66328,1,Data Management,8789
66329,3,Statistics,8789
66330,4,Analytics,8789
66331,1,C++,8790
66332,3,jQuery,8790
66333,1,Linux,8790
66334,4,Javascript,8790
66335,4,Healthcare,8790
66336,1,J2Ee,8790
66337,3,microsoft,8790
66338,1,MATLAB,8790
66339,1,IT Skills,8791
66340,4,Data Science,8791
66341,5,Data Engineering,8791
66342,4,Github,8791
66343,5,Data Scientist,8791
66344,5,Software Engineer,8791
66345,4,IT Skills,8792
66346,2,Python,8792
66347,3,Data Science,8792
66348,2,Machine Learning,8792
66349,3,Big Data,8792
66350,2,Computer science,8792
66351,2,Coding,8792
66352,3,Instrumentation,8792
66353,3,Azure Data Factory,8793
66354,3,Infrastructure as Code,8793
66355,3,SRE,8793
66356,1,Azure Databricks,8793
66357,2,Azure Data Lake,8793
66358,3,IT Skills,8793
66359,2,Software Development,8793
66360,1,Cloud,8793
66361,4,Analyst,8794
66362,2,advanced analytics,8794
66363,4,Google Analytics,8794
66364,1,Front end,8794
66365,2,Business Analyst,8794
66366,1,SMB,8794
66367,4,Subject Matter Expert,8794
66368,4,Business intelligence,8794
66369,3,Customer acquisition,8795
66370,2,Software design,8795
66371,5,Backend,8795
66372,4,Coding,8795
66373,4,Customer retention,8795
66374,4,Programming,8795
66375,3,Distribution system,8795
66376,4,Android,8795
66377,2,Data analysis,8796
66378,1,Data management,8796
66379,3,Information security,8796
66380,5,Data collection,8796
66381,4,splunk,8796
66382,2,Analytics,8796
66383,4,Financial services,8796
66384,2,Downstream,8796
66385,5,Consulting,8797
66386,4,professional services,8797
66387,2,Management,8797
66388,2,SQL,8797
66389,2,Python,8797
66390,2,SkillSQL,8797
66391,1,communication,8797
66392,4,Airflow,8797
66393,3,Api Integration,8798
66394,1,POSTMAN,8798
66395,4,General Insurance,8798
66396,5,Postman Api,8798
66397,5,Insurance,8798
66398,4,API,8798
66399,2,soap,8798
66400,4,SQL,8798
66401,4,Consulting,8799
66402,2,professional services,8799
66403,5,Management,8799
66404,2,SQL,8799
66405,5,Python,8799
66406,3,Airflow,8799
66407,5,communication,8799
66408,3,SkillSQL,8799
66409,3,Publishing,8800
66410,2,Data management,8800
66411,3,Business Intelligence Analyst,8800
66412,5,Manager Technology,8800
66413,4,Data analytics,8800
66414,4,Manager Quality Control,8800
66415,5,data visualization,8800
66416,3,Business intelligence,8800
66417,1,Cloud,8801
66418,2,Conceptualization,8801
66419,3,Natural language processing,8801
66420,3,Research,8801
66421,1,Open source,8801
66422,2,IT Skills,8801
66423,4,Machine Learning,8801
66424,4,Artificial Intelligence,8801
66425,5,Machine Learning,8802
66426,4,nltk,8802
66427,1,model building,8802
66428,4,numpy,8802
66429,5,tensorflow /pytorch,8802
66430,1,data collection,8802
66431,5,pandas,8802
66432,4,AWS/Azure cloud,8802
66433,3,Java,8803
66434,2,IT Skills,8803
66435,4,Software Development,8803
66436,2,Rest,8803
66437,4,Scalability,8803
66438,3,Software Engineering,8803
66439,2,Web Technologies,8803
66440,5,Kafka,8803
66441,4,BI Lead,8804
66442,4,Business Intelligence,8804
66443,5,lead analyst,8804
66444,3,Sql Query Writing,8804
66445,1,Data Visualization,8804
66446,5,SQL,8804
66447,5,Qlik Script,8804
66448,2,Nprinting,8804
66449,5,ETRM,8805
66450,5,Reltio,8805
66451,2,MDM,8805
66452,5,CCBA,8805
66453,4,FRM,8805
66454,4,CBAP,8805
66455,4,ERP,8805
66456,4,data migration,8805
66457,2,operations,8806
66458,5,software,8806
66459,2,business,8806
66460,3,Database,8806
66461,1,Management,8806
66462,1,technology,8806
66463,3,Administration,8807
66464,5,Data conversion,8807
66465,3,RDBMS,8807
66466,5,Analytical,8807
66467,3,Workflow,8807
66468,3,Informatica,8807
66469,5,Outsourcing,8807
66470,2,SSIS,8807
66471,2,Data analysis,8808
66472,3,Database design,8808
66473,5,Consulting,8808
66474,3,Risk management,8808
66475,4,Information technology,8808
66476,1,Analytics,8808
66477,1,Financial services,8808
66478,4,SQL,8808
66479,3,Financial Concepts,8809
66480,1,Data Analysis,8809
66481,1,Technology Solutions,8809
66482,3,Agile Development,8809
66483,5,Software Design,8809
66484,3,Software Solutions,8809
66485,2,Business Analysis,8809
66486,1,IT Skills,8810
66487,4,Software Development,8810
66488,5,Testing,8810
66489,5,Machine Learning,8810
66490,4,Artificial Intelligence,8810
66491,5,Project Management,8810
66492,2,Tableau,8810
66493,4,Computer vision,8810
66494,5,Test strategy,8811
66495,4,Analytical,8811
66496,3,Manager Technology,8811
66497,4,Data structures,8811
66498,3,Deployment,8811
66499,1,Data analytics,8811
66500,4,Management,8811
66501,2,Lead Analyst,8811
66502,1,Business reporting,8812
66503,2,KPI,8812
66504,5,Analytical,8812
66505,3,Lead Business Analyst,8812
66506,3,Manager Technology,8812
66507,3,Data Analyst,8812
66508,4,Technical documentation,8812
66509,3,remote access,8813
66510,5,data analysis,8813
66511,5,BI Support Analyst,8813
66512,2,systems management,8813
66513,3,troubleshooting,8813
66514,1,trend analysis,8813
66515,1,liquidity risk management,8814
66516,4,Management Reporting,8814
66517,3,Finance,8814
66518,1,Regulatory Requirements,8814
66519,4,Regulatory Issues,8814
66520,5,Stress Testing,8814
66521,3,Capital Management,8814
66522,5,Data Modeling,8814
66523,1,English,8815
66524,3,Blended Process,8815
66525,4,BPO,8815
66526,3,Religare,8815
66527,2,Non Voice Process,8815
66528,3,US Shift,8815
66529,2,Voice Process,8815
66530,2,US Healthcare,8815
66531,1,Administration,8816
66532,4,Data conversion,8816
66533,5,RDBMS,8816
66534,2,Analytical,8816
66535,3,Workflow,8816
66536,1,Informatica,8816
66537,1,Outsourcing,8816
66538,2,SSIS,8816
66539,5,Figma,8817
66540,4,Ui Ux Development,8817
66541,2,AWS,8818
66542,5,S3,8818
66543,3,Aws Lambda,8818
66544,2,AWS Redshift,8818
66545,3,Spark,8818
66546,3,Athena,8818
66547,5,Machine Learning,8818
66548,2,SQL,8818
66549,3,Performance tuning,8819
66550,5,Data analysis,8819
66551,1,web services,8819
66552,4,testing,8819
66553,5,networking,8819
66554,1,Data quality,8819
66555,4,Data analytics,8819
66556,5,Apache,8819
66557,2,azure databricks,8820
66558,2,Pyspark,8820
66559,5,IT Skills,8820
66560,5,Java,8820
66561,1,Python,8820
66562,1,Cloud,8820
66563,1,Tableau,8820
66564,2,Power BI,8820
66565,4,Unix,8821
66566,2,C++,8821
66567,3,Linux,8821
66568,1,Networking,8821
66569,1,DNS,8821
66570,1,Application development,8821
66571,2,Business intelligence,8821
66572,5,Open source,8821
66573,2,Scala,8822
66574,3,BigData,8822
66575,2,object - oriented /,8822
66576,1,Python,8822
66577,3,Spark,8822
66578,4,Unix,8822
66579,1,Kafka,8822
66580,2,Azure Cloud Platform,8822
66581,2,Azure Data Factory,8823
66582,3,Program Management,8823
66583,3,Data Engineering,8823
66584,2,Big Data,8823
66585,5,Stakeholder Management,8823
66586,2,Team Management,8823
66587,1,Client Management,8823
66588,4,Consulting,8823
66589,3,Trade,8824
66590,5,Hibernate,8824
66591,5,NoSQL,8824
66592,1,Advanced Java,8824
66593,2,Agile development,8824
66594,5,Web development,8824
66595,4,J2Ee,8824
66596,5,MVC,8824
66597,3,Azure,8825
66598,1,ERP,8825
66599,4,Google cloud platform,8825
66600,5,PLM,8825
66601,2,AWS,8825
66602,2,Google,8825
66603,5,HP,8825
66604,4,IT Skills,8825
66605,3,Computer science,8826
66606,2,Cloud computing,8826
66607,5,Analytical,8826
66608,2,Machine learning,8826
66609,1,Forecasting,8826
66610,3,Analytics,8826
66611,1,CRM,8826
66612,5,SQL,8826
66613,5,.NET framework,8827
66614,1,C#,8827
66615,5,NUnit,8827
66616,5,.Net Core,8827
66617,4,Web Api,8827
66618,2,Github,8827
66619,3,HTML,8827
66620,4,SQL Server,8827
66621,3,IT Skills,8828
66622,3,Data Science,8828
66623,2,Machine Learning,8828
66624,3,Cloud,8828
66625,3,Oracle,8828
66626,5,Big Data,8828
66627,4,Azure,8828
66628,2,Lead Assistant Manager,8828
66629,2,data management,8829
66630,3,sql,8829
66631,3,IT Skills,8829
66632,3,Project Management,8829
66633,2,Tableau,8829
66634,5,BPO,8829
66635,1,project management,8829
66636,5,business intelligence tools,8829
66637,5,Unix,8830
66638,4,Core Java,8830
66639,4,RDBMS,8830
66640,5,Coding,8830
66641,4,Project management,8830
66642,2,Agile,8830
66643,5,Selenium,8830
66644,3,Open source,8830
66645,5,python,8831
66646,1,IT Skills,8831
66647,1,Cloud,8831
66648,3,AWS,8831
66649,1,Django,8831
66650,1,Flask,8831
66651,4,Excel,8832
66652,2,SAS,8832
66653,1,VBA,8832
