id,Profession,Rating,Nbr_Rating
9156,"DevOps Engineer(Private Cloud at Cross Architecture, T&I)",4.37156893821706,159
9157,Software Engineer,2.58020622820592,73
9158,Senior / Lead Android Developer,3.7242660417711,156
9159,Engineering Manager,2.22082533508579,345
9160,Apache Spark Technology Platform Engineer,4.44400278781729,461
9161,Principal Engineer BI,2.7914742261761,338
9162,Software Engineer- SAP BODS,3.38502310308328,101
9163,Software Engineer 3,3.25254802087651,304
9164,"Senior Consultant, Lead Enterprise Architect",2.86130670076,51
9165,"Manager, IT Site Reliability Engineering",3.17098608204495,41
9166,Functional Business Analyst - BFS,2.38857929654416,203
9167,Business Analyst - SQL/Cognos,3.70335750783464,396
9168,Business Analyst - SAS/R/Python - Banking Domain,4.90775687245175,301
9169,Power BI Analyst,2.88267903824954,488
9170,Business Analyst,2.30897317832764,230
9171,Business Analyst - Agile Methodology,4.59347713079454,405
9172,Business Analyst,4.41855693669876,52
9173,Sr. Application Tech Lead,3.3225791453025,356
9174,Need immediate joiners - ETRM Domain Business Analyst,4.63331860236059,442
9175,"Analyst, Marketing Analytics",2.58795528097422,251
9176,Business Analyst - CRM Implementation,2.46114282306197,69
9177,Business Analyst - IT,2.40878656030963,210
9178,Business Analyst/ Marketing Research-FMCG/FMCD / BI Tools/ sales,2.29683621151203,399
9179,Business Analyst,2.2117853013284,341
9180,Immediate Joiners -PMO Analyst,3.36901588811145,461
9181,PMO Analyst,2.75101657757388,76
9182,PMO Analyst,2.85687153128439,412
9183,Business Analyst - IT,2.91496771976655,50
9184,Immediate Opening For Lead Analyst- Business Analysis,2.6449959088241,321
9185,"Analyst , Regulatory Reporting",2.29383993243641,366
9186,Research Analyst / Lead Generation Executive,2.74893442787699,336
9187,Portfolio Risk Analyst,4.12237496087667,229
9188,Business Analyst / MIS & R&R Leader - Shriram Life Insurance,4.23410742923353,218
9189,Lead Analyst,3.40112795919958,201
9190,Lead Analyst,3.09196584224592,213
9191,Security Lead Analyst,2.55939061054616,443
9192,Solution Architect Technical Lead,4.14799176124214,106
9193,Python Lead Opportunity with PayU,3.14872719022122,477
9194,Program Lead - Technology Consulting,2.01641640296909,487
9195,Program Lead - Technology Consulting,4.73297382172751,304
9196,Technical Lead - Backend,2.44072825612641,50
9197,Lead - Delivery Excellence,2.17592412400236,306
9198,Hiring Airflow Technical lead For Newt Global - PAN India,2.96324047762652,149
9199,Technical Lead - Devops,2.21326892894857,370
9200,Team Lead,2.2990253782284,380
9201,Team Lead,3.89551056554196,483
9202,Lead Technical,3.88516706918119,186
9203,Lead QA,4.43984960943503,361
9204,Software Architect - Full stack lead,2.06878134506937,59
9205,Hadoop Application Lead,2.90973935978747,74
9206,Analyst/Senior Analyst,4.81862163017068,135
9207,Senior Quantitative Analyst,3.88996214384332,127
9208,Senior Quantitative Analyst,2.34571424690999,124
9209,Senior Market Research Analyst,3.66667480019856,115
9210,Sr Analyst - Tableau,3.96332778642244,395
9211,Senior BI Analyst,2.52033338315175,273
9212,Senior BI Analyst,2.6306551631428,452
9213,Senior Quantitative Analyst,2.82631086206269,64
9214,Sr Analyst - Tableau,2.10596738177522,34
9215,Senior Quantitative Analyst,3.28098721769703,88
9216,Senior Quantitative Analyst,4.24418577357163,332
9217,Sr. Analyst 2 - Deal Desk,4.65613931623622,51
9218,Actuarial Analyst/Consultant/Senior Consultant_FT102,2.19136257861554,100
9219,Senior Actuarial Analyst,2.42133422295041,41
9220,Senior Presales Analyst Healthcare Products and Services,4.46164676241687,273
9221,Senior Security Analyst - SOC,3.86007026956846,401
9222,"Sr Analyst, Configuration QA",3.02378551705435,386
9223,Report Analyst Sr,3.63458159790078,35
9224,Senior Analyst,3.63220756821756,53
9225,Senior Analyst,3.89808108658503,287
9226,Order Desk Sr . Analyst,4.46531489450934,450
9227,Senior Analyst,2.006663729976,157
9228,Senior Analyst - Research - CPG,3.30550438938065,139
9229,Analyst / Senior Analyst | Fuld & Company,3.15177288147069,381
9230,Senior Spark/Cassandra Analyst,2.40376158256419,435
9231,Senior Analyst,2.02459563809601,339
9232,Senior Support Analyst,3.40469575873968,249
9233,Senior Quantitative Analyst,3.32588391947511,48
9234,Senior QA Analyst,4.14029483055309,112
9235,Senior Customer Experience Analyst,2.24389022033326,414
9236,Internal Audit IT Senior Analyst,3.6226057437728,304
9237,Senior Analyst,2.26332749560896,286
9238,Senior Analyst - Business Process Modelling,2.71057210092005,147
9239,Senior SAP EWM Analyst,3.21129816879177,351
9240,Senior CyberArk Analyst,2.16613136298898,149
9241,Senior Endpoint Security Analyst,3.18489736585399,66
9242,Senior Informatica Analyst,3.07295951658344,194
9243,Senior Salesforce Analyst,3.01204239542564,469
9244,"IT Security Analyst , Sr",2.44608328132332,485
9245,"Senior Analyst , SAP FI / CO",4.98179545096969,70
9246,Senior ETL Informatica Analyst,4.23819813831509,98
9247,Middleware And OCI Senior Analyst,3.53831147898044,493
9248,Therapy Analyst/ Sr Analyst - Oncology,3.03256256302686,94
9249,Sr Analyst- Growth,4.98290158156975,84
9250,Senior Quality Assurance Analyst,4.94222966556912,381
9251,SAP CPI Sr. Analyst,4.50735988972729,327
9252,Senior Analyst - PMO,2.00000561327723,185
9253,Senior BI Analyst,3.73346968304196,464
9254,SAP HCM Config Senior Analyst,3.15911322807641,402
9255,Senior Financial Analyst,3.59486126597726,303
9256,Senior Analyst I - Workday Practice [C Level],4.7866674867604,49
9257,Analyst/Senior Analyst - ESG Ratings - Rating Agency,4.494674638834,205
9258,Senior Research Analyst Sustainable and Regenerative Agriculture,2.29817007375443,222
9259,Analyst/ Senior Analyst - Fraud Prevention,4.40043712762687,192
9260,GIS Analysts/Sr. GIS Analyst - Agri/Remote Sensing,3.87299821383718,46
9261,Senior Research Analyst,2.66958339832928,388
9262,Senior Analyst,3.67647195785876,34
9263,Senior Support Operations Analyst,4.0772120525509,238
9264,Senior Executive - Interaction Analyst,3.47197539771649,58
9265,Sr. Environmental Analyst,4.62191964887735,62
9266,"Sr. Analyst, Operations",2.66191935494839,203
9267,Senior Analyst,4.60275334077396,266
9268,Senior Analyst,4.06942635759092,144
9269,Senior Analyst,2.31463470421432,164
9270,Sr. Research Analyst - Bioinformaticians,2.4861252945775,106
9271,"Sr Analyst, Technology Service Operations",3.23566583743647,124
9272,Sr. HRIS Analyst,2.05139070190084,109
9273,"HR Analytics , Senior Analyst",4.38449447220294,305
9274,Senior Security Analyst - SOC - EthicalHat,3.55037751419506,253
9275,Senior Product Analyst,3.3623220332237,218
9276,FP&A Senior Financial Analyst,2.03742766448885,284
9277,"Senior Analyst, App Support - WM Careers",2.17892678667022,394
9278,Quality Analyst (Sr./ Jr.),3.58296113625917,282
9279,"Senior Manager, Manager and Analyst",2.75333255638043,139
9280,Senior Analyst - Learning and Development,2.75612513566734,193
9281,People Analytics Senior Analyst,2.82754173026997,174
9282,Sr Analyst,2.85084328647889,149
9283,Senior Service Performance Analyst,4.43761333928779,292
9284,Senior Quantitative Analyst,3.57748506362022,162
9285,Analyst / Senior Analyst - Mining,2.77196729882637,204
9286,Senior Quality Assurance Analyst (Algorithmic Trading),2.41584250181026,81
9287,SR. Analyst,3.85513825136946,159
9288,Senior Security Analyst SOC,2.88203354790203,144
9289,"HR Analytics , Senior Analyst",4.52049869304097,247
9290,Senior BI Analyst,2.50354164180876,44
9291,"Sr . Analyst , Modeling",2.62775154510451,183
9292,Senior Research Analyst,4.53533536969018,249
9293,Senior Analyst - Digital Analytics,4.46130037148066,405
9294,Test Analyst / Senior Test Analyst (Mobile Testing - Appium Selenium),2.99872308056991,424
9295,Senior Analyst,2.28534102073246,73
9296,Senior PowerApps Analyst,3.4397801635425,61
9297,Analyst/Sr. Research Analyst- Aerospace & Defense,3.45406873438781,148
9298,Quality Control Senior Analyst,3.29507990420783,243
9299,Continuous Improvement Senior Analyst,4.59779475618821,462
9300,Senior Analyst F & O,4.89613862889685,178
9301,Senior SAP FI & CO Systems Analyst,4.92837040963618,424
9302,"Oracle HCM - Sr Analyst, App Support",4.56698008074586,336
9303,Marketing Operations Sr . Analyst,2.93404178763012,224
9304,"Sr . Analyst , Modeling",2.59234680314667,268
9305,Senior Security Analyst,4.60103834252733,155
9306,Senior Analyst Contribution Services,2.92889579914368,355
9307,Sr. Analyst - Collections,3.32600634298499,427
9308,Senior Power BI Developer | Lululemon,4.67061908132712,238
9309,Hiring For Risk Consultant/ KYC Analyst- Fulltime Remote Opportunity,2.76360526389978,339
9310,Sr. Product Manager - Growth,2.19319687031173,477
9311,Business Intelligence Analyst - Power BI,3.19156466235755,378
9312,Digital Analyst(4-9yrs),4.80434908447028,288
9313,Business Insight Analyst | Night Shift,4.48695680035094,355
9314,Senior ETL Developer,4.05492977961327,280
9315,Business Analyst,3.06703812549443,202
9316,Business Analyst,2.96688116801784,229
9317,Business Analyst-Bureau Reporting,3.37454108169856,308
9318,Business Analyst-Information Management,4.63542021469976,437
9319,Business Analyst,3.26307748968488,143
9320,Ongoing Monitoring Analyst,3.71663558014192,63
9321,Senior UX Researcher,3.98720249150836,288
9322,"Senior Technical Specialist-AWS, Python, Pyspark and Java",3.11875654495334,180
9323,Sr Software Development Manager,4.16190405604903,133
9324,Senior UX Researcher,3.89803116842943,383
9325,Staff Analyst Business Systems Analysis,2.66411457410756,302
9326,Analyst - Service Desk | Microland,4.44776323267176,152
9327,Analyst - Ops Excellence,2.04523180871125,118
9328,Pricing Analyst,4.48395968803338,129
9329,Analyst - Ops Excellence,3.95177022697156,309
9330,Functional Analyst - Ops Finance COPA Team - Offshore,2.65633106704695,361
9331,Business Finance Analyst,2.82364475882077,316
9332,Business Analyst (WFH) - HyTechPro( US market Night Shift),4.58718931307904,212
9333,Game Optimisation Analyst,3.42512092657121,315
9334,Analyst (Research),3.20310861398587,241
9335,Finance analytics_SR Analyst,3.55569430981946,317
9336,MIS Analyst - CRM,3.3531955272998,76
9337,Digital Analyst,2.48991259092338,133
9338,Sales Operations Analyst,3.17052117544721,474
9339,HR Service Performance Analyst @ Hitachi GBS Bangalore,4.59385225498665,48
9340,Service Assurance Analyst,2.31062628264347,308
9341,"Analyst , Finance",4.1229523701683,193
9342,Implementation Analyst,2.12102697142043,245
9343,Power Bi Analyst,2.41445599424707,49
9344,BI Analyst,3.74187488903714,365
9345,"Analyst, Consulting",2.43222728960559,414
9346,Senior Python Developer,3.32220280515701,130
9347,SCM Analyst,3.97739152605715,136
9348,Billing Analyst I,3.00527453001703,397
9349,Senior Technical Recruiter,2.39534739533015,184
9350,"Senior Consultant, Development",4.16762112115277,100
9351,Senior Manager,4.0408783273821,235
9352,Staff Analyst - Compensation & Benefit,2.87053046182361,485
9353,Configuration Analysis Analyst,3.99273140232623,197
9354,Strategy Analyst Digital Analytics,4.68807923716233,431
9355,Reporting Analyst,2.7379183004001,418
9356,Product / Insight Analyst,3.5456026146352,133
9357,Operations Support Analyst,3.86497941422341,289
9358,Sales Operations Analyst,3.75644002937845,389
9359,Business Analyst,3.21404559246061,233
9360,BPO T&S Operations Analyst,2.07715366115927,263
9361,Technology Business Analyst,2.08834704082567,450
9362,Retail Analyst/MIS Specialist,3.74545165766488,290
9363,Assistant Vice President - Oracle Financial (Business Analyst),3.58560838900896,434
9364,Fraud Analyst,3.68492230694459,444
9365,Enterprisewide Program Analyst,4.96730336169186,411
9366,Staff Analyst -SAP-FICO/RTR,4.25325647380538,415
9367,Market Research Analyst,4.12758612772226,232
9368,Tech Product Support Analyst,2.26988315356065,230
9369,Analyst Billing Operations,4.00178616611598,240
9370,Reconciliation Analyst,4.47617583495436,321
9371,Analyst,3.14996814075941,329
9372,Network Support Analyst,4.10164201566799,104
9373,Research Analyst,4.44078591714908,198
9374,BPO T&S Operations Analyst,2.04484525934046,457
9375,Sr. UX Anlyst,3.70906117811186,341
9376,"Business Analyst, Property Tax Compliance",3.44694656789237,419
9377,Analyst IT - Digital Analytics,4.34591024131067,154
9378,IP Analyst,4.71446076590194,55
9379,Urgent Hiring For Business Intelligence Analyst,2.07142060968688,170
9380,ETL Test Analysts,3.31910266555125,411
9381,ETL Analyst,4.19595863837087,233
9382,Analyst- CRM Reporting,4.02883835714498,485
9383,Controls Monitoring Analyst 2,2.50866966611905,156
9384,Sales Operations Analyst,2.4703115000879,360
9385,Internal Investigation Services Analyst,4.98484747263166,144
9386,Manager - Business Analyst ( Treasury & Finance ),4.67135352316456,58
9387,BPO T&S Operations Analyst,3.30581141058254,421
9388,BPO Trade Settlement Analyst,3.2060651995598,270
9389,Product Operations Analyst,3.51476295106344,296
9390,Business Intelligence Analyst,3.33073825922991,427
9391,"Analyst, Info Sys 2",2.8888571126038,371
9392,"Assistant Manager , Regulatory Reporting Change Analyst",3.64340758720175,398
9393,Product Analyst,2.0769952118876,205
9394,Faculty For Business analyst,3.98939888584635,38
9395,Business Analyst,4.5002395276526,88
9396,Specialist Business Analyst,2.05722229959052,428
9397,Operations Analyst,4.44276383350104,239
9398,PMO Analyst,4.95821061034995,254
9399,"Ld, UX Analyst",4.15646960712322,131
9400,"Analyst , Revenue Operations",4.77929235687262,284
9401,Virtue Analytics - Business Analyst,4.93757391082915,64
9402,Digital Reporting Factory Analyst - Power BI & Power Apps,2.73221069750039,430
9403,Recruitment Analyst,3.47977211581362,364
9404,Disney + Hotstar - Analyst,2.02097594459302,210
9405,Product Analyst,2.939645211469,211
9406,Product Analyst,3.41850929767437,116
9407,Financial Analyst III,2.30585019867573,305
9408,Staff Analyst - SAP SD GTS,3.35192918392668,321
9409,Staff Analyst - SAP MDG,2.37260894308025,156
9410,Planning & Scheduling Analyst,2.02645870388811,86
9411,Business Analyst-Digital Journey,2.23630580184504,443
9412,Collections Analyst,2.53983016408872,130
9413,Helpdesk Analyst,3.99236388873089,263
9414,Bigdata and Hadoop and Spark Developer,2.95573674575809,287
9415,Manager-Application Developer,2.75352009702998,314
9416,Genpact Hiring For AWS Developers - PAN India,4.13489678402331,363
9417,HCL Technologies - GCP Architect,3.03706323576267,445
9418,Principal Consultant,3.09121036858835,155
9419,Consulting Manager,3.49662090873324,271
9420,Platform Manager,2.2255970862211,184
9421,Kafka Administrator,4.08671864852432,200
9422,Quality Specialist - API Automation Framework,2.92462533208092,214
9423,Backend Developer,4.13020670453114,258
9424,Python Developer,4.67446403966935,364
9425,Azure AWS Developer _ Manager,2.90811876293503,298
